date,fuel,mwh
5/25/2018,Coal,243914.60
5/25/2018,Gas,124139.70
5/25/2018,Gas-CC,467792.00
5/25/2018,Hydro,1862.40
5/25/2018,Nuclear,120557.50
5/25/2018,Other,43.10
5/25/2018,Solar,13326.00
5/25/2018,Wind,179120.70
5/26/2018,Biomass,2497.80
5/26/2018,Coal,245688.60
5/26/2018,Gas,133855.50
5/26/2018,Gas-CC,461139.40
5/26/2018,Hydro,1777.40
5/26/2018,Nuclear,118758.30
5/26/2018,Other,208.80
5/26/2018,Solar,13451.30
5/26/2018,Wind,172550.00
5/27/2018,Biomass,3132.30
5/27/2018,Coal,254513.30
5/27/2018,Gas,96878.00
5/27/2018,Gas-CC,436300.30
5/27/2018,Hydro,1804.60
5/27/2018,Nuclear,120140.40
5/27/2018,Other,54.30
5/27/2018,Solar,12699.10
5/27/2018,Wind,228321.10
5/28/2018,Biomass,3144.00
5/28/2018,Coal,264728.90
5/28/2018,Gas,96864.60
5/28/2018,Gas-CC,436890.30
5/28/2018,Hydro,1820.30
5/28/2018,Nuclear,120075.00
5/28/2018,Other,56.10
5/28/2018,Solar,14203.70
5/28/2018,Wind,253966.50
5/29/2018,Biomass,3105.60
5/29/2018,Coal,271098.70
5/29/2018,Gas,129208.60
5/29/2018,Gas-CC,470393.30
5/29/2018,Hydro,1606.50
5/29/2018,Nuclear,119968.60
5/29/2018,Other,56.10
5/29/2018,Solar,14431.70
5/29/2018,Wind,244024.90
5/30/2018,Biomass,3019.70
5/30/2018,Coal,278410.00
5/30/2018,Gas,113530.80
5/30/2018,Gas-CC,482210.80
5/30/2018,Hydro,1469.00
5/30/2018,Nuclear,119942.10
5/30/2018,Other,63.00
5/30/2018,Solar,13582.00
5/30/2018,Wind,250959.30
5/31/2018,Biomass,3077.70
5/31/2018,Coal,273925.70
5/31/2018,Gas,134588.50
5/31/2018,Gas-CC,507247.50
5/31/2018,Hydro,1587.80
5/31/2018,Nuclear,120146.90
5/31/2018,Other,172.00
5/31/2018,Solar,13761.20
5/31/2018,Wind,221237.60
6/1/2018,Biomass,3015.80
6/1/2018,Coal,274948.60
6/1/2018,Gas,103726.90
6/1/2018,Gas-CC,503074.90
6/1/2018,Hydro,1716.70
6/1/2018,Nuclear,120010.40
6/1/2018,Other,52.50
6/1/2018,Solar,12490.00
6/1/2018,Wind,271879.60
6/2/2018,Biomass,2954.00
6/2/2018,Coal,285429.60
6/2/2018,Gas,79829.90
6/2/2018,Gas-CC,497601.20
6/2/2018,Hydro,1704.00
6/2/2018,Nuclear,120016.20
6/2/2018,Other,32.40
6/2/2018,Solar,12964.70
6/2/2018,Wind,277776.10
6/3/2018,Biomass,2942.50
6/3/2018,Coal,292497.80
6/3/2018,Gas,83348.50
6/3/2018,Gas-CC,489017.90
6/3/2018,Hydro,1703.30
6/3/2018,Nuclear,119848.30
6/3/2018,Other,46.60
6/3/2018,Solar,12103.90
6/3/2018,Wind,201054.30
6/4/2018,Biomass,2956.50
6/4/2018,Coal,298265.60
6/4/2018,Gas,61964.90
6/4/2018,Gas-CC,499257.30
6/4/2018,Hydro,1871.90
6/4/2018,Nuclear,119828.40
6/4/2018,Other,53.80
6/4/2018,Solar,13257.00
6/4/2018,Wind,138686.00
6/5/2018,Biomass,3015.70
6/5/2018,Coal,302203.20
6/5/2018,Gas,125632.10
6/5/2018,Gas-CC,516894.50
6/5/2018,Hydro,2066.60
6/5/2018,Nuclear,119886.40
6/5/2018,Other,634.00
6/5/2018,Solar,13490.60
6/5/2018,Wind,160533.60
6/6/2018,Biomass,2759.20
6/6/2018,Coal,295959.60
6/6/2018,Gas,110398.50
6/6/2018,Gas-CC,505576.70
6/6/2018,Hydro,2054.90
6/6/2018,Nuclear,119941.50
6/6/2018,Other,88.00
6/6/2018,Solar,12149.60
6/6/2018,Wind,241785.40
6/7/2018,Biomass,2960.60
6/7/2018,Coal,289475.00
6/7/2018,Gas,80437.60
6/7/2018,Gas-CC,477652.50
6/7/2018,Hydro,2001.70
6/7/2018,Nuclear,119976.20
6/7/2018,Other,41.30
6/7/2018,Solar,11272.00
6/7/2018,Wind,272887.50
6/8/2018,Biomass,2974.50
6/8/2018,Coal,277798.90
6/8/2018,Gas,80478.00
6/8/2018,Gas-CC,490499.00
6/8/2018,Hydro,2001.30
6/8/2018,Nuclear,120100.00
6/8/2018,Other,2.20
6/8/2018,Solar,11566.00
6/8/2018,Wind,238957.60
6/9/2018,Biomass,3102.50
6/9/2018,Coal,279330.40
6/9/2018,Gas,66090.70
6/9/2018,Gas-CC,457245.80
6/9/2018,Hydro,1922.60
6/9/2018,Nuclear,120185.90
6/9/2018,Other,43.00
6/9/2018,Solar,13161.50
6/9/2018,Wind,236441.30
6/10/2018,Biomass,3115.00
6/10/2018,Coal,264811.00
6/10/2018,Gas,63178.20
6/10/2018,Gas-CC,426896.00
6/10/2018,Hydro,1891.00
6/10/2018,Nuclear,120219.30
6/10/2018,Other,44.90
6/10/2018,Solar,11668.50
6/10/2018,Wind,308288.30
6/11/2018,Biomass,3002.90
6/11/2018,Coal,295776.00
6/11/2018,Gas,83221.60
6/11/2018,Gas-CC,481666.30
6/11/2018,Hydro,2108.60
6/11/2018,Nuclear,120154.60
6/11/2018,Other,45.60
6/11/2018,Solar,14122.10
6/11/2018,Wind,287113.10
6/12/2018,Biomass,2945.50
6/12/2018,Coal,303415.00
6/12/2018,Gas,89110.30
6/12/2018,Gas-CC,500956.70
6/12/2018,Hydro,2124.40
6/12/2018,Nuclear,120179.90
6/12/2018,Other,51.50
6/12/2018,Solar,13422.60
6/12/2018,Wind,266055.80
6/13/2018,Biomass,2925.60
6/13/2018,Coal,319796.60
6/13/2018,Gas,122875.30
6/13/2018,Gas-CC,525366.10
6/13/2018,Hydro,2057.30
6/13/2018,Nuclear,120049.40
6/13/2018,Other,50.60
6/13/2018,Solar,13330.60
6/13/2018,Wind,183400.20
6/14/2018,Biomass,2764.90
6/14/2018,Coal,311665.10
6/14/2018,Gas,63150.60
6/14/2018,Gas-CC,490638.70
6/14/2018,Hydro,2132.00
6/14/2018,Nuclear,119969.20
6/14/2018,Other,47.70
6/14/2018,Solar,13870.80
6/14/2018,Wind,259491.90
6/15/2018,Biomass,2724.90
6/15/2018,Coal,279480.00
6/15/2018,Gas,62115.50
6/15/2018,Gas-CC,468338.90
6/15/2018,Hydro,2112.40
6/15/2018,Nuclear,120114.10
6/15/2018,Other,46.90
6/15/2018,Solar,13077.20
6/15/2018,Wind,321329.70
6/16/2018,Biomass,2765.40
6/16/2018,Coal,277318.90
6/16/2018,Gas,48332.90
6/16/2018,Gas-CC,427198.30
6/16/2018,Hydro,1595.80
6/16/2018,Nuclear,120112.80
6/16/2018,Other,47.80
6/16/2018,Solar,8822.40
6/16/2018,Wind,345741.70
6/17/2018,Biomass,2694.00
6/17/2018,Coal,308573.40
6/17/2018,Gas,63898.50
6/17/2018,Gas-CC,475545.60
6/17/2018,Hydro,1592.80
6/17/2018,Nuclear,120106.20
6/17/2018,Other,40.60
6/17/2018,Solar,7306.10
6/17/2018,Wind,173193.60
6/18/2018,Biomass,1088.90
6/18/2018,Coal,313874.90
6/18/2018,Gas,89551.10
6/18/2018,Gas-CC,515415.80
6/18/2018,Hydro,1690.50
6/18/2018,Nuclear,120139.70
6/18/2018,Other,46.20
6/18/2018,Solar,11937.90
6/18/2018,Wind,125376.40
6/19/2018,Biomass,1085.60
6/19/2018,Coal,285049.60
6/19/2018,Gas,49758.30
6/19/2018,Gas-CC,491674.70
6/19/2018,Hydro,1550.60
6/19/2018,Nuclear,120322.10
6/19/2018,Other,62.00
6/19/2018,Solar,11103.40
6/19/2018,Wind,141017.20
6/20/2018,Biomass,1054.80
6/20/2018,Coal,291268.90
6/20/2018,Gas,72854.50
6/20/2018,Gas-CC,530652.00
6/20/2018,Hydro,1619.30
6/20/2018,Nuclear,120453.90
6/20/2018,Other,37.80
6/20/2018,Solar,11863.30
6/20/2018,Wind,91689.40
6/21/2018,Biomass,1097.60
6/21/2018,Coal,312086.20
6/21/2018,Gas,123738.40
6/21/2018,Gas-CC,560074.10
6/21/2018,Hydro,1408.90
6/21/2018,Nuclear,120454.00
6/21/2018,Other,33.60
6/21/2018,Solar,12797.50
6/21/2018,Wind,55744.40
6/22/2018,Biomass,1056.30
6/22/2018,Coal,275062.30
6/22/2018,Gas,117160.70
6/22/2018,Gas-CC,530725.50
6/22/2018,Hydro,1427.80
6/22/2018,Nuclear,120306.60
6/22/2018,Other,60.60
6/22/2018,Solar,13709.30
6/22/2018,Wind,228834.20
6/23/2018,Biomass,1062.60
6/23/2018,Coal,255755.40
6/23/2018,Gas,93036.10
6/23/2018,Gas-CC,500981.30
6/23/2018,Hydro,1366.20
6/23/2018,Nuclear,120215.30
6/23/2018,Other,31.50
6/23/2018,Solar,12432.60
6/23/2018,Wind,268764.30
6/24/2018,Biomass,1066.50
6/24/2018,Coal,257646.40
6/24/2018,Gas,67351.50
6/24/2018,Gas-CC,462387.60
6/24/2018,Hydro,1109.00
6/24/2018,Nuclear,120230.20
6/24/2018,Other,46.00
6/24/2018,Solar,12791.10
6/24/2018,Wind,330029.70
6/25/2018,Biomass,1071.80
6/25/2018,Coal,312860.40
6/25/2018,Gas,95450.20
6/25/2018,Gas-CC,523859.20
6/25/2018,Hydro,1210.90
6/25/2018,Nuclear,109176.50
6/25/2018,Other,44.60
6/25/2018,Solar,12648.40
6/25/2018,Wind,216258.40
6/26/2018,Biomass,1062.90
6/26/2018,Coal,300988.10
6/26/2018,Gas,89498.20
6/26/2018,Gas-CC,514912.60
6/26/2018,Hydro,1095.00
6/26/2018,Nuclear,120206.10
6/26/2018,Other,48.90
6/26/2018,Solar,12583.70
6/26/2018,Wind,265943.40
6/27/2018,Biomass,992.50
6/27/2018,Coal,298403.60
6/27/2018,Gas,114529.00
6/27/2018,Gas-CC,524862.40
6/27/2018,Hydro,968.80
6/27/2018,Nuclear,120149.60
6/27/2018,Other,52.30
6/27/2018,Solar,13634.60
6/27/2018,Wind,252400.30
6/28/2018,Biomass,989.70
6/28/2018,Coal,307913.20
6/28/2018,Gas,93687.60
6/28/2018,Gas-CC,503166.30
6/28/2018,Hydro,1186.90
6/28/2018,Nuclear,120094.00
6/28/2018,Other,53.10
6/28/2018,Solar,12487.80
6/28/2018,Wind,286165.20
6/29/2018,Biomass,987.50
6/29/2018,Coal,283166.90
6/29/2018,Gas,83991.20
6/29/2018,Gas-CC,489078.10
6/29/2018,Hydro,1048.90
6/29/2018,Nuclear,120103.30
6/29/2018,Other,40.30
6/29/2018,Solar,11499.50
6/29/2018,Wind,334679.00
6/30/2018,Biomass,1024.80
6/30/2018,Coal,306975.20
6/30/2018,Gas,79602.50
6/30/2018,Gas-CC,472866.40
6/30/2018,Hydro,1132.80
6/30/2018,Nuclear,120147.40
6/30/2018,Other,23.80
6/30/2018,Solar,10303.20
6/30/2018,Wind,277179.00
7/1/2018,Biomass,1020.20
7/1/2018,Coal,288209.20
7/1/2018,Gas,102666.80
7/1/2018,Gas-CC,499189.50
7/1/2018,Hydro,1099.90
7/1/2018,Nuclear,120152.60
7/1/2018,Other,21.80
7/1/2018,Solar,11659.00
7/1/2018,Wind,221022.30
7/2/2018,Biomass,2335.20
7/2/2018,Coal,332147.50
7/2/2018,Gas,124487.80
7/2/2018,Gas-CC,569076.80
7/2/2018,Hydro,1424.70
7/2/2018,Nuclear,120026.70
7/2/2018,Other,47.60
7/2/2018,Solar,10116.70
7/2/2018,Wind,157134.10
7/3/2018,Biomass,3008.00
7/3/2018,Coal,331569.40
7/3/2018,Gas,130487.70
7/3/2018,Gas-CC,562185.70
7/3/2018,Hydro,1613.20
7/3/2018,Nuclear,119911.70
7/3/2018,Other,35.60
7/3/2018,Solar,12643.80
7/3/2018,Wind,155178.00
7/4/2018,Biomass,3003.20
7/4/2018,Coal,277736.30
7/4/2018,Gas,60992.20
7/4/2018,Gas-CC,478310.30
7/4/2018,Hydro,1364.40
7/4/2018,Nuclear,119955.20
7/4/2018,Other,49.50
7/4/2018,Solar,13281.40
7/4/2018,Wind,176236.50
7/5/2018,Biomass,1798.70
7/5/2018,Coal,303069.20
7/5/2018,Gas,99335.80
7/5/2018,Gas-CC,553103.10
7/5/2018,Hydro,1119.80
7/5/2018,Nuclear,120091.20
7/5/2018,Other,41.70
7/5/2018,Solar,9544.20
7/5/2018,Wind,99313.20
7/6/2018,Biomass,1075.90
7/6/2018,Coal,314802.10
7/6/2018,Gas,115916.80
7/6/2018,Gas-CC,572098.90
7/6/2018,Hydro,1166.70
7/6/2018,Nuclear,120000.30
7/6/2018,Other,38.40
7/6/2018,Solar,10573.30
7/6/2018,Wind,62705.90
7/7/2018,Biomass,1104.00
7/7/2018,Coal,281156.70
7/7/2018,Gas,100120.60
7/7/2018,Gas-CC,564144.40
7/7/2018,Hydro,1082.60
7/7/2018,Nuclear,119988.30
7/7/2018,Other,34.80
7/7/2018,Solar,8843.90
7/7/2018,Wind,46693.90
7/8/2018,Biomass,1079.70
7/8/2018,Coal,278141.30
7/8/2018,Gas,70216.10
7/8/2018,Gas-CC,555589.30
7/8/2018,Hydro,863.00
7/8/2018,Nuclear,120044.30
7/8/2018,Other,21.60
7/8/2018,Solar,8985.40
7/8/2018,Wind,54134.80
7/9/2018,Biomass,1024.40
7/9/2018,Coal,296870.30
7/9/2018,Gas,67535.20
7/9/2018,Gas-CC,556297.80
7/9/2018,Hydro,895.70
7/9/2018,Nuclear,119998.80
7/9/2018,Other,35.30
7/9/2018,Solar,7366.00
7/9/2018,Wind,81722.40
7/10/2018,Biomass,1021.90
7/10/2018,Coal,299225.40
7/10/2018,Gas,97816.40
7/10/2018,Gas-CC,565037.40
7/10/2018,Hydro,748.50
7/10/2018,Nuclear,119714.70
7/10/2018,Other,41.70
7/10/2018,Solar,9050.20
7/10/2018,Wind,80753.90
7/11/2018,Biomass,1096.30
7/11/2018,Coal,278590.90
7/11/2018,Gas,112947.40
7/11/2018,Gas-CC,554337.70
7/11/2018,Hydro,1064.90
7/11/2018,Nuclear,119480.60
7/11/2018,Other,40.60
7/11/2018,Solar,13762.30
7/11/2018,Wind,158025.60
7/12/2018,Biomass,1044.40
7/12/2018,Coal,281447.80
7/12/2018,Gas,108116.30
7/12/2018,Gas-CC,550106.30
7/12/2018,Hydro,919.20
7/12/2018,Nuclear,119481.60
7/12/2018,Other,43.80
7/12/2018,Solar,13308.60
7/12/2018,Wind,162425.90
7/13/2018,Biomass,1082.10
7/13/2018,Coal,292284.70
7/13/2018,Gas,105521.50
7/13/2018,Gas-CC,536824.00
7/13/2018,Hydro,1192.90
7/13/2018,Nuclear,119352.70
7/13/2018,Other,42.80
7/13/2018,Solar,13395.00
7/13/2018,Wind,176113.90
7/14/2018,Biomass,1084.20
7/14/2018,Coal,315266.20
7/14/2018,Gas,113196.10
7/14/2018,Gas-CC,536761.50
7/14/2018,Hydro,1092.50
7/14/2018,Nuclear,119379.10
7/14/2018,Other,44.20
7/14/2018,Solar,12928.80
7/14/2018,Wind,156025.70
7/15/2018,Biomass,1103.80
7/15/2018,Coal,303565.70
7/15/2018,Gas,102289.10
7/15/2018,Gas-CC,526135.20
7/15/2018,Hydro,1346.10
7/15/2018,Nuclear,119396.60
7/15/2018,Other,67.50
7/15/2018,Solar,11433.80
7/15/2018,Wind,190778.50
7/16/2018,Biomass,2600.50
7/16/2018,Coal,325285.70
7/16/2018,Gas,162544.20
7/16/2018,Gas-CC,566787.40
7/16/2018,Hydro,1195.30
7/16/2018,Nuclear,119444.40
7/16/2018,Other,37.90
7/16/2018,Solar,13355.70
7/16/2018,Wind,137174.70
7/17/2018,Biomass,3065.30
7/17/2018,Coal,292236.00
7/17/2018,Gas,178067.00
7/17/2018,Gas-CC,565457.60
7/17/2018,Hydro,1647.90
7/17/2018,Nuclear,119450.30
7/17/2018,Other,-7.10
7/17/2018,Solar,13785.10
7/17/2018,Wind,156289.30
7/18/2018,Biomass,3085.20
7/18/2018,Coal,288641.10
7/18/2018,Gas,191734.10
7/18/2018,Gas-CC,574651.40
7/18/2018,Hydro,2096.90
7/18/2018,Nuclear,119476.60
7/18/2018,Other,532.60
7/18/2018,Solar,14020.30
7/18/2018,Wind,168658.90
7/19/2018,Biomass,2968.20
7/19/2018,Coal,289383.80
7/19/2018,Gas,195546.10
7/19/2018,Gas-CC,578534.60
7/19/2018,Hydro,2114.40
7/19/2018,Nuclear,119448.60
7/19/2018,Other,656.60
7/19/2018,Solar,13894.60
7/19/2018,Wind,198561.00
7/20/2018,Biomass,2977.60
7/20/2018,Coal,285002.40
7/20/2018,Gas,179034.10
7/20/2018,Gas-CC,568643.10
7/20/2018,Hydro,1892.30
7/20/2018,Nuclear,119431.10
7/20/2018,Other,59.00
7/20/2018,Solar,13131.50
7/20/2018,Wind,223626.40
7/21/2018,Biomass,3045.10
7/21/2018,Coal,281981.60
7/21/2018,Gas,173738.50
7/21/2018,Gas-CC,567942.50
7/21/2018,Hydro,1709.50
7/21/2018,Nuclear,119402.90
7/21/2018,Other,56.40
7/21/2018,Solar,13385.80
7/21/2018,Wind,182588.90
7/22/2018,Biomass,3071.90
7/22/2018,Coal,283684.30
7/22/2018,Gas,195165.10
7/22/2018,Gas-CC,567628.70
7/22/2018,Hydro,1755.50
7/22/2018,Nuclear,119425.90
7/22/2018,Other,532.90
7/22/2018,Solar,13715.60
7/22/2018,Wind,156563.00
7/23/2018,Biomass,2952.20
7/23/2018,Coal,302212.80
7/23/2018,Gas,181493.80
7/23/2018,Gas-CC,596356.00
7/23/2018,Hydro,1918.30
7/23/2018,Nuclear,119372.30
7/23/2018,Other,64.60
7/23/2018,Solar,13035.00
7/23/2018,Wind,181433.60
7/24/2018,Biomass,2789.20
7/24/2018,Coal,334149.00
7/24/2018,Gas,172522.00
7/24/2018,Gas-CC,613338.10
7/24/2018,Hydro,1624.20
7/24/2018,Nuclear,119291.30
7/24/2018,Other,39.90
7/24/2018,Solar,11523.70
7/24/2018,Wind,103216.70
7/25/2018,Biomass,2811.10
7/25/2018,Coal,320590.70
7/25/2018,Gas,181779.40
7/25/2018,Gas-CC,604278.00
7/25/2018,Hydro,1598.90
7/25/2018,Nuclear,119240.30
7/25/2018,Other,15.50
7/25/2018,Solar,9275.80
7/25/2018,Wind,88294.40
7/26/2018,Biomass,2839.00
7/26/2018,Coal,304793.80
7/26/2018,Gas,180618.30
7/26/2018,Gas-CC,581660.10
7/26/2018,Hydro,1621.80
7/26/2018,Nuclear,119215.10
7/26/2018,Other,50.20
7/26/2018,Solar,11057.40
7/26/2018,Wind,112340.40
7/27/2018,Biomass,2922.30
7/27/2018,Coal,330619.50
7/27/2018,Gas,164251.30
7/27/2018,Gas-CC,593002.70
7/27/2018,Hydro,1614.50
7/27/2018,Nuclear,118981.10
7/27/2018,Other,35.70
7/27/2018,Solar,11294.90
7/27/2018,Wind,69207.70
7/28/2018,Biomass,2972.20
7/28/2018,Coal,304570.80
7/28/2018,Gas,156597.90
7/28/2018,Gas-CC,574878.00
7/28/2018,Hydro,1401.10
7/28/2018,Nuclear,118950.40
7/28/2018,Other,875.60
7/28/2018,Solar,13400.70
7/28/2018,Wind,112704.20
7/29/2018,Biomass,2956.20
7/29/2018,Coal,295406.80
7/29/2018,Gas,147674.00
7/29/2018,Gas-CC,555285.10
7/29/2018,Hydro,1819.70
7/29/2018,Nuclear,119060.00
7/29/2018,Other,417.70
7/29/2018,Solar,13132.00
7/29/2018,Wind,170030.60
7/30/2018,Biomass,2904.70
7/30/2018,Coal,302435.80
7/30/2018,Gas,113342.70
7/30/2018,Gas-CC,566952.80
7/30/2018,Hydro,1629.30
7/30/2018,Nuclear,119012.60
7/30/2018,Other,73.40
7/30/2018,Solar,11720.10
7/30/2018,Wind,180576.30
7/31/2018,Biomass,1034.40
7/31/2018,Coal,323683.80
7/31/2018,Gas,96910.10
7/31/2018,Gas-CC,583282.10
7/31/2018,Hydro,1811.60
7/31/2018,Nuclear,119354.80
7/31/2018,Other,84.30
7/31/2018,Solar,10111.10
7/31/2018,Wind,73263.00
8/1/2018,Biomass,977.90
8/1/2018,Coal,278058.20
8/1/2018,Gas,138411.60
8/1/2018,Gas-CC,561815.70
8/1/2018,Hydro,1645.60
8/1/2018,Nuclear,119485.60
8/1/2018,Other,57.80
8/1/2018,Solar,14160.10
8/1/2018,Wind,88079.40
8/2/2018,Biomass,983.20
8/2/2018,Coal,286215.60
8/2/2018,Gas,138907.40
8/2/2018,Gas-CC,534817.00
8/2/2018,Hydro,1803.30
8/2/2018,Nuclear,119398.90
8/2/2018,Other,13.80
8/2/2018,Solar,11495.20
8/2/2018,Wind,130391.10
8/3/2018,Biomass,1015.80
8/3/2018,Coal,274091.40
8/3/2018,Gas,91710.30
8/3/2018,Gas-CC,495159.30
8/3/2018,Hydro,1731.00
8/3/2018,Nuclear,119415.40
8/3/2018,Other,55.60
8/3/2018,Solar,11416.60
8/3/2018,Wind,253144.50
8/4/2018,Biomass,1011.80
8/4/2018,Coal,274508.70
8/4/2018,Gas,73070.40
8/4/2018,Gas-CC,487676.20
8/4/2018,Hydro,1732.80
8/4/2018,Nuclear,119507.60
8/4/2018,Other,45.50
8/4/2018,Solar,10497.90
8/4/2018,Wind,229467.00
8/5/2018,Biomass,993.00
8/5/2018,Coal,271108.30
8/5/2018,Gas,72992.10
8/5/2018,Gas-CC,477620.60
8/5/2018,Hydro,2187.90
8/5/2018,Nuclear,119615.70
8/5/2018,Other,28.10
8/5/2018,Solar,12681.10
8/5/2018,Wind,249482.00
8/6/2018,Biomass,993.20
8/6/2018,Coal,315853.00
8/6/2018,Gas,105260.90
8/6/2018,Gas-CC,526763.30
8/6/2018,Hydro,1823.90
8/6/2018,Nuclear,119637.60
8/6/2018,Other,-22.80
8/6/2018,Solar,13201.10
8/6/2018,Wind,208954.10
8/7/2018,Biomass,1016.70
8/7/2018,Coal,326241.20
8/7/2018,Gas,144591.20
8/7/2018,Gas-CC,548622.10
8/7/2018,Hydro,1790.60
8/7/2018,Nuclear,119607.50
8/7/2018,Other,-13.80
8/7/2018,Solar,12901.10
8/7/2018,Wind,152490.70
8/8/2018,Biomass,1015.10
8/8/2018,Coal,316031.60
8/8/2018,Gas,119934.00
8/8/2018,Gas-CC,542770.60
8/8/2018,Hydro,1776.00
8/8/2018,Nuclear,119624.20
8/8/2018,Other,-14.70
8/8/2018,Solar,12185.30
8/8/2018,Wind,172852.90
8/9/2018,Biomass,1020.70
8/9/2018,Coal,331900.30
8/9/2018,Gas,137621.30
8/9/2018,Gas-CC,560824.10
8/9/2018,Hydro,1583.50
8/9/2018,Nuclear,119537.50
8/9/2018,Other,67.70
8/9/2018,Solar,9588.70
8/9/2018,Wind,95952.60
8/10/2018,Biomass,1045.10
8/10/2018,Coal,345337.70
8/10/2018,Gas,90483.70
8/10/2018,Gas-CC,540973.90
8/10/2018,Hydro,1690.10
8/10/2018,Nuclear,119591.00
8/10/2018,Other,-40.10
8/10/2018,Solar,7944.30
8/10/2018,Wind,88839.30
8/11/2018,Biomass,1038.10
8/11/2018,Coal,329551.90
8/11/2018,Gas,63111.80
8/11/2018,Gas-CC,496743.80
8/11/2018,Hydro,1542.30
8/11/2018,Nuclear,119654.80
8/11/2018,Other,-58.80
8/11/2018,Solar,5711.20
8/11/2018,Wind,61827.90
8/12/2018,Biomass,986.80
8/12/2018,Coal,316958.60
8/12/2018,Gas,56569.80
8/12/2018,Gas-CC,488494.70
8/12/2018,Hydro,1665.80
8/12/2018,Nuclear,119698.00
8/12/2018,Other,-51.00
8/12/2018,Solar,6471.40
8/12/2018,Wind,79176.40
8/13/2018,Biomass,945.60
8/13/2018,Coal,316451.30
8/13/2018,Gas,74473.70
8/13/2018,Gas-CC,518258.40
8/13/2018,Hydro,1503.60
8/13/2018,Nuclear,118488.70
8/13/2018,Other,-36.20
8/13/2018,Solar,8792.00
8/13/2018,Wind,142110.40
8/14/2018,Biomass,1031.80
8/14/2018,Coal,311259.60
8/14/2018,Gas,79727.00
8/14/2018,Gas-CC,501232.70
8/14/2018,Hydro,1608.30
8/14/2018,Nuclear,90142.70
8/14/2018,Other,-26.60
8/14/2018,Solar,12400.10
8/14/2018,Wind,224389.70
8/15/2018,Biomass,1092.20
8/15/2018,Coal,303464.90
8/15/2018,Gas,132198.90
8/15/2018,Gas-CC,554696.00
8/15/2018,Hydro,1476.40
8/15/2018,Nuclear,90139.40
8/15/2018,Other,375.10
8/15/2018,Solar,12599.60
8/15/2018,Wind,196698.50
8/16/2018,Biomass,1082.00
8/16/2018,Coal,309372.50
8/16/2018,Gas,142467.00
8/16/2018,Gas-CC,566344.40
8/16/2018,Hydro,1540.10
8/16/2018,Nuclear,97037.80
8/16/2018,Other,-17.30
8/16/2018,Solar,10556.80
8/16/2018,Wind,190455.10
8/17/2018,Biomass,1090.30
8/17/2018,Coal,312543.90
8/17/2018,Gas,156893.30
8/17/2018,Gas-CC,565314.10
8/17/2018,Hydro,1876.60
8/17/2018,Nuclear,119216.50
8/17/2018,Other,-25.40
8/17/2018,Solar,12372.80
8/17/2018,Wind,154231.10
8/18/2018,Biomass,1084.70
8/18/2018,Coal,318823.90
8/18/2018,Gas,159116.90
8/18/2018,Gas-CC,558964.80
8/18/2018,Hydro,1617.20
8/18/2018,Nuclear,119554.30
8/18/2018,Other,599.40
8/18/2018,Solar,11337.60
8/18/2018,Wind,113552.40
8/19/2018,Biomass,1083.00
8/19/2018,Coal,299053.80
8/19/2018,Gas,151741.20
8/19/2018,Gas-CC,528251.00
8/19/2018,Hydro,1506.70
8/19/2018,Nuclear,119684.40
8/19/2018,Other,53.90
8/19/2018,Solar,10512.60
8/19/2018,Wind,131985.90
8/20/2018,Biomass,2781.50
8/20/2018,Coal,306529.20
8/20/2018,Gas,170272.60
8/20/2018,Gas-CC,559913.80
8/20/2018,Hydro,1672.60
8/20/2018,Nuclear,119669.60
8/20/2018,Other,-27.00
8/20/2018,Solar,10957.70
8/20/2018,Wind,120534.90
8/21/2018,Biomass,3387.70
8/21/2018,Coal,318094.90
8/21/2018,Gas,156180.50
8/21/2018,Gas-CC,555102.80
8/21/2018,Hydro,1697.70
8/21/2018,Nuclear,119585.80
8/21/2018,Other,-26.30
8/21/2018,Solar,12788.40
8/21/2018,Wind,121643.70
8/22/2018,Biomass,3011.60
8/22/2018,Coal,324942.60
8/22/2018,Gas,137764.40
8/22/2018,Gas-CC,546029.30
8/22/2018,Hydro,1668.90
8/22/2018,Nuclear,119381.80
8/22/2018,Other,42.60
8/22/2018,Solar,13248.90
8/22/2018,Wind,151336.50
8/23/2018,Biomass,2868.30
8/23/2018,Coal,302367.00
8/23/2018,Gas,127290.40
8/23/2018,Gas-CC,505371.10
8/23/2018,Hydro,1774.70
8/23/2018,Nuclear,119242.50
8/23/2018,Other,67.60
8/23/2018,Solar,12842.10
8/23/2018,Wind,244856.50
8/24/2018,Biomass,3477.20
8/24/2018,Coal,292459.40
8/24/2018,Gas,130522.80
8/24/2018,Gas-CC,494214.50
8/24/2018,Hydro,2093.10
8/24/2018,Nuclear,119205.00
8/24/2018,Other,-26.90
8/24/2018,Solar,11908.30
8/24/2018,Wind,273373.20
8/25/2018,Biomass,3498.70
8/25/2018,Coal,292977.30
8/25/2018,Gas,109983.10
8/25/2018,Gas-CC,486146.00
8/25/2018,Hydro,1873.80
8/25/2018,Nuclear,119256.30
8/25/2018,Other,-24.30
8/25/2018,Solar,12672.90
8/25/2018,Wind,259967.30
8/26/2018,Biomass,3437.90
8/26/2018,Coal,296664.10
8/26/2018,Gas,94283.80
8/26/2018,Gas-CC,468989.70
8/26/2018,Hydro,1872.90
8/26/2018,Nuclear,119330.40
8/26/2018,Other,55.90
8/26/2018,Solar,12582.00
8/26/2018,Wind,271329.40
